wallet,score,deposit_amount,borrow_amount,repay_amount,repayment_ratio,borrow_deposit_ratio,liquidations,active_days
0x0507e9f881b32d9d03b58f5e6830ddc8298c12a8,581,1.70E-12,0,0,1,0,0,0
0x0508c3a6cb083b03d760a2cd7bd28a0a32a63e84,286,595741.1414,530220,324751.7558,0.612484923,0.890017431,0,44
0x0509083749716b68f0fdb490a59ca62f2cffebb9,610,0,0,0,1,0,0,21
0x0509136da13c1775aa7237d63a63f435cdb23197,584,3.92E-11,0,0,1,0,0,2
0x05097c27631f3c41237c7abef075c4b8e281eae7,460,1538.575724,11600.30327,11659.09575,1.005068185,7.539637528,0,69
0x050ac21c63ee3edddbe27bdaa7a87b0c9f5fd75b,583,1,0,0,1,0,0,1
0x050b2acf987f60bbfac8a8312a5c84c781058b52,223,80,3.50E-11,0,0,4.38E-13,0,0
0x050b4bb9be40ce8f0780b3a4d119b6561a14caf9,581,0.1,0,0,1,0,0,0
0x050b9861eb66bbee28c7057c7af7b1a33ca50730,581,0.1097,0,0,1,0,0,0
0x050bcc773c1dd7b78624291f1ca3facb690ef09c,580,3.980967954,0.800000003,0.800040379,1.00005047,0.200956152,0,41
0x050cec6a33d5ee57eaaa8124bdb9bcb7e0d817db,581,0.05,2.82E-14,2.82E-14,1,5.64E-13,0,0
0x050cf8ea7593b7bb1f51c191dbcb75bfba775951,581,1.00E-12,0,0,1,0,0,0
0x050d9f92aaad5c4fb676e3e4f233e18e6f167698,686,49.45443779,0.033988571,0.033988575,1.000000132,0.00068727,0,78
0x050e68c5c08af60e96a029790429280173a0e3ae,587,2.20E-12,0,0,1,0,0,4
0x050ee024a0ffd8b9bd383271835b27dd66c3fec3,446,310214.2173,337933.1605,255265.4011,0.755372455,1.0893542,0,125
0x050ee970027f0aa640f5aa9c41711cc0c8394c08,581,9.98E-13,0,0,1,0,0,0
0x050eff11eb0b016fd8cf4d4f564584626f09ee60,681,600,3.50E-10,3.51E-10,1.002248869,5.83E-13,0,73
0x0510840e9e4c409e787032092cd6b5e254ac7398,581,108.4128361,0,0,1,0,0,0
0x05119e9c19a50e66cc085b2dd2730897f470747f,237,719.64,1.25E-09,2.00E-11,0.016052719,1.73E-12,0,6
0x0511ff29c615e4b1065da22819195b7080a1ff28,387,0.85406333,1.80E-10,7.10E-11,0.394985429,2.10E-10,0,17
0x051203d8cbd5bec7c146f2069732f2f702090bc6,581,355.934617,0,0,1,0,0,0
0x051223e88f14ac86df41c922708e5cefda143be9,581,0,0,0,1,0,0,0
0x051322e63857114edb8fd44e4bc3f857455a04f7,693,200.5150262,0,0,1,0,0,83
0x0513daff1a6ce3102010486fef7d04b2c58b48e3,581,1.05E-12,0,0,1,0,0,0
0x051464267416f04a0b38b081f7f6eb150a588dfb,483,56.13248668,2.55E-08,1.60E-08,0.62745098,4.54E-10,0,26
0x0514b16bf0189ad858d11a0d07ff2c9184b43725,581,1.11E-12,0,0,1,0,0,0
0x0514b5bc8f8e08e9fbbab3485d7c2da554b689fc,581,8.99E-14,0,0,1,0,0,0
0x0514f902f3334cd844e622604adcf9925889482c,581,0.035,0,0,1,0,0,0
0x051682b8fe0c234966e0951432375155b292a5b4,581,2.22E-12,0,0,1,0,0,0
0x0516cf37b67235e07af38ad8e388d0e68089b0f2,581,0.004100146,0,0,1,0,0,0
0x05182e579fdfcf69e4390c3411d8fea1fb6467cf,263,350,99.50000001,0,0,0.284285714,0,89
0x051886c7bef4b86906cb0994f14a4f6a1d120a7b,318,824.1553346,51.04247653,0,0,0.061933078,0,83
0x0519064e3216cf6d6643cc65db1c39c20abe50e0,581,2.50E-12,0,0,1,0,0,0
0x05190ff26392bd741bb32dab2e595c91f5fb3fbe,581,0.000980774,0,0,1,0,0,0
0x051a3190c9342211eb311723b23b8c7cbd7b5a5d,135,924.6645716,296.4998123,0,0,0.320656616,0,2
0x051a6bf6bd50213d8b14f77dd427be815526f4bb,581,1.11E-12,0,0,1,0,0,0
0x051a6fe65a216f7707a920576fbcbf5f5793d1dc,591,1.00E-12,0,0,1,0,0,7
0x051ae28151a68cceea5e234694b82c913a802fb9,583,360,6.39E-11,6.39E-11,1.000084978,1.78E-13,0,1
0x051b2dead3264561e278a155911993dd2bfcbc81,635,5999.658612,0,0,1,0,0,40
0x051b903060920fc5751479a85ad5340587267a53,314,4643.788066,1219.895017,300.0247424,0.245943084,0.262693947,0,57
0x051ba1cf67593ea9e697a1039c549cc94660c4b2,105,15496.1,7136.000004,0,0,0.460502965,7,22
0x051ca9ee1263a1d2a6d25d7c284a2ae9c3edbd7b,186,1651.899937,381.9449855,0,0,0.23121557,0,21
0x051cab78ddf14edf3e1d1f7c2603a0678c2391fc,581,0.096826356,0,0,1,0,0,0
0x051ccd4de7b36fcfeb4dc27d41c1072e49be2b23,585,2.00E-11,0,0,1,0,0,3
0x0520e146a8eb11276ae1b4afdb9ab02bdb27b831,945,40.0806,8.76E-09,1.75E-08,2.000313366,2.18E-10,0,4
0x052108739ecbdd1d5403b0a2b355ec923f571f00,581,1.11E-12,0,0,1,0,0,0
0x05213c2454da275bd773f84ba56d9c10642c7df1,581,0.000564408,0,0,1,0,0,0
0x05220a8663909f5f2bd9ceb393d7f7bd7383c8af,82,0.5,0.250000001,0,0,0.500000002,0,0
0x05221bda932f2114920efcb7a4912c9168414b9d,581,0.004779646,0,0,1,0,0,0
0x052284d77bd1c34602ecec02b72ac2017e18d87e,597,9.05E-10,0,0,1,0,0,12
0x052370f3278cd2ad96be34bacc1748ebf8c99056,340,5.5,8.08E-09,1.69E-09,0.209354165,1.47E-09,0,31
0x052448ee943e1779101704f81e1284e4862d1942,618,1.1006,0,0,1,0,0,27
0x0524849b35de1273b41918ce5c0f5b260a4bd033,647,66.78068332,1.78E-07,1.78E-07,1.000314613,2.67E-09,0,49
0x0524c91701fcc461c90b3120769b5f295f706a16,425,228.6326673,1980,1981.015185,1.00051272,8.660179771,0,44
0x0524e7c0c1ae860b58089c747544db7393a0e5d9,282,563.0815234,0.012608919,1.88E-11,1.49E-09,2.24E-05,0,44
0x0524f2b8765ee3a1a033311ddc9e2dcaad34b8c3,694,473.0838129,1.00E-10,1.00E-10,1.00058246,2.11E-13,0,83
0x05250b39a5c97c289c79ce2c83f3af8dd60aa438,442,1000,500,500.1598751,1.00031975,0.5,0,1
0x05255995c8c766e4f71c48c0dd3c3e001d9a34d2,581,20038,4.60E-09,4.60E-09,1,2.30E-13,0,0
0x052564eb0fd8b340803df55def89c25c432f43f4,643,1.39E-06,0,0,1,0,0,46
0x05264ed450de7be1e0a4aeda3fb73d23e2abeb7e,587,652.8215401,3.60E-10,3.60E-10,1.000553453,5.51E-13,0,4
0x05275affa4b235deacf99e490f3834273c15ea8b,419,194798.3512,599497.3936,599601.4158,1.000173516,3.07752807,0,40
0x05279be7b95aadfd686d24fcf6740869c81b7532,450,6242.378149,4131.196673,4138.044003,1.001657469,0.661798529,0,40
0x05282c4ea521f6fd25e1b9c76473cea27bf6c978,584,2.10E-12,0,0,1,0,0,2
0x0528f588718437c2bd3d9e4e1965bd570a4c7d6c,232,52.00725884,1.50E-10,0,0,2.88E-12,0,7
0x05293c6f76202cf49be925f9a0d33683d98cc4e3,334,134,372.1681192,258.1681192,0.69368682,2.777374024,1,62
0x0529f37ba9fd772949d3652253dd2f1dfc1c5e51,600,0,0,0,1,0,0,14
0x052a44f7e4213413b9b9440ded0175a3b43bffc1,61,48.306548,25.33038213,0,0,0.524367465,1,1
0x052aa8fc90fb8b964a6b64440f0f3d2c76ab22c1,581,0.108643559,0,0,1,0,0,0
0x052afaf0299673d62d22fd60d585fb6f0284ec47,557,9999,999,999.3591574,1.000359517,0.099909991,0,3
0x052b70ff5218bad93364a7ddfe87d0e718417ad6,658,0,0,0,1,0,0,57
0x052c68abe8e4bf0b78925e488b98f6fdc18a3af9,627,2.19E-08,0,0,1,0,0,34
0x052c84174b1cb5537644b54db4ddb01cbd45c209,591,1.79E-11,0,0,1,0,0,7
0x052ca94ed9ccfe1f84844ec9b4705c13279f1fd9,440,1282.812497,750.5795975,751.6407306,1.001413751,0.585104681,0,17
0x052cd92257aa17b3f965c4b0d3f51f0d223c6950,245,0.846840615,0.02,0,0,0.023617195,0,21
0x052dbf52c7343268d5fe56d226ddc0405d762018,581,0,0,0,1,0,0,0
0x052dd804d18dc7069beda8d0131e9675adcd28ac,581,0.004885049,0,0,1,0,0,0
0x052ddf34b4f7e8754425958ff14ac8b5ae4c4e5a,485,2900,1.94E-09,9.67E-10,0.498706055,6.68E-13,1,65
0x052f348a45620f2c26926d2b58548c7eaeadf870,699,82170.26174,7364.361222,7364.361764,1.000000074,0.089623193,0,106
0x052f3e2d4982fd668783f2a04c17a2235c003fae,581,4752,0.29,0.29,1,6.10E-05,0,0
0x052f97b6d5fbb925ec65f963bab19b444798b568,583,230.25,1.18E-10,1.18E-10,1.000083839,5.12E-13,0,1
0x052fc1d7121066a22c03f9332afca1653e0942e3,82,1,0.500000012,0,0,0.500000012,0,0
0x053100aa9ed77bca3ed27573ffbad2b7faa72a79,581,0.003779075,0,0,1,0,0,0
0x05315653e6e5bc09c383e71062a1387e1c5ce341,604,6,2.00E-12,2.00E-12,1.0000005,3.33E-13,0,17
0x05318780cf680ef49f9aa4edb40b628462029bd6,443,3.920224244,1.920228415,1.920228929,1.000000268,0.489826167,0,0
0x0531f17900e2f7f4154becfeb0516007a09729ea,12,2.25E-12,2.50E-10,0,0,110.9631602,0,4
0x05326fde303451b63753075f3c091df65f9b971f,581,1.11E-12,0,0,1,0,0,0
0x05327ca0590e721d5af0549ec40415d05155a2a4,651,9154.799523,9.50E-09,7.01E-09,0.738079618,1.04E-12,0,121
0x05330bd13edbd6bb1f1ebede8d9f8b0fa592f0ad,581,0,0,0,1,0,0,0
0x0533abab4129b3a44ac45c8267d964cbfd5177f1,490,692.9314792,6.05E-10,3.06E-10,0.505204253,8.73E-13,0,64
0x0533f08678d7d469891b7c0e99a2de74a062dccb,592,0.020247238,0,0,1,0,0,8
0x0534dcad8d4644b71c3d55ac6cb39b0cf7db207f,638,0,0,0,1,0,0,42
0x05357b87b83de577fbd15bf6db068bdf364268cf,581,1.11E-12,0,0,1,0,0,0
0x053595adf7b7058a39ff8aca7184f947232be62b,581,280,0,0,1,0,0,0
0x0535da1ef42327b93c5e5b66899f492e115265e9,581,1.38E-12,0,0,1,0,0,0
0x053671da56cb9f5c55698244c95fcf1c706a54e7,581,0.002,0,0,1,0,0,0
0x053688942c0eace50fca3f5629aa12024c09c954,327,3482.921183,1.00E-09,0,0,2.87E-13,0,77
0x0536c03dd61edd33916990937ee83396214af259,581,1.30E-09,0,0,1,0,0,0
0x05372e0a7e9dfd298d104e33c1b04dd6952325ce,581,1.12E-12,0,0,1,0,0,0
0x0537662ab0a0ac7d63898be68d4510bccecf67c6,581,1.11E-12,0,0,1,0,0,0
0x0537cb86f771fe6f73655d06462547dccfc48709,185,0.0372,0.005,0,0,0.134408602,0,0
0x05380b11e7518ac65774cf791ff2bf62f52932c6,581,0.073715953,0,0,1,0,0,0
0x0538146cff9325928f6394661fd6d0cc5b792edb,598,7495.276677,1562.628371,1565.15216,1.001615092,0.208481746,2,58
0x05385d702678e30c71fe795f9193fc12e1bd37b1,355,76.96021172,683,650.3620657,0.952213859,8.87471571,0,5
0x0538799ac9376cdd43c8a4fcb7541f395ddb70a8,581,9.84E-14,0,0,1,0,0,0
0x0538e7533263c20b597c170926c49cf5648cc478,581,1.08E-12,0,0,1,0,0,0
0x05390ba1f2c390fb4c69a252f9292e06552e76b0,612,537,2.00E-10,2.01E-10,1.004055603,3.73E-13,0,22
0x05393e3a9e6bedfb8d42af2e4087c7944359619a,52,217295.1803,218665.6008,91.31202826,0.000417588,1.006306723,1,35
0x0539b872df4e0bb8a7ff8566d61aa08530009e0b,393,2016,1400,1400.403133,1.000287952,0.694444444,0,5
0x053a19dbc9fd177b7d71de03d9ff7475e89f9d53,685,1121.410875,2.01E-10,2.01E-10,1.000317936,1.79E-13,0,77
0x053a7bb6ac7d9948fc73758f4b817699225ee9ae,591,1.2,0,0,1,0,0,7
0x053ab16a247321e312f3a8a2a0a8abda48707241,610,70510.2,5.00E-07,4.01E-07,0.801850066,7.09E-12,0,74
0x053af8128054ed281c5183d435434cc043859160,587,8.8,0,0,1,0,0,4
0x053bb067126b2641a3696d0849b6957e99344530,73,7720.178849,7499.632173,0,0,0.97143244,0,49
0x053bd20363f94a4c832f7d3059fae9913558ecf9,591,2.811297466,0,0,1,0,0,7
0x053bf51527d1df69a86f5362605f46cb42170a1d,588,2.20E-12,0,0,1,0,0,5
0x053bf9ab3b044137eff39be4857eab5e3a40a239,591,8.998432133,5.50E-10,5.50E-10,1.0006477,6.11E-11,0,7
0x053ca2dcbe7a5db7a86d6fadf6088bc56aa24f37,581,1.76E-12,0,0,1,0,0,0
0x053cd8b1c0b52ffe500807739e79cd5efe4eb00d,559,5.00E-11,4.00E-12,4.00E-12,1.00001275,0.08,0,0
0x053d23c6a2e56621b4f3ecde0d00699a4e65b676,581,0.0001,0,0,1,0,0,0
0x053d78c61cd973711447e080d9aece1805999875,581,0.005965748,0,0,1,0,0,0
0x053f4977dcda4506032c5ec230c31242fd123ee1,535,1310.556898,2.37E-08,1.45E-08,0.611685537,1.81E-11,0,69
0x053fe1dc0b4635966e27def85934daf14d9b4c38,581,9.005609622,0,0,1,0,0,0
0x0540003bbd356a49bc2e74a3f8f872dc318dc46b,235,112.0133985,102084.4,40307.95724,0.394849333,911.3588315,0,64
0x05404b6f8990a4108150366adb572a870b137edc,706,14418.87948,2693.5,2655.045724,0.985723306,0.186803697,0,135
0x05407ddf01b09c3a04694bf34cf717934c03209a,581,0.0909,0,0,1,0,0,0
0x0540a183be580660a4c7399311b080fe13b06a11,81,283.1935272,2821.088141,0,0,9.961697109,0,55
0x054161306434f11bc27a980745a7e35f5e99cc17,15,0.005413489,0.004,0,0,0.738895038,0,0
0x0542e8f95f765b81cd6a08db37d914f664db5d3e,153,4,1,0,0,0.25,0,0
0x0543c0669a824f5f4c1b5af7bd7dd73112656d39,581,1.01E-12,0,0,1,0,0,0
0x0544c10cf254eede9711b9fb6cc803ff3c3bb628,193,0.1,0.0105,0,0,0.105,0,0
0x0544ca49c5b41eaa5a150f44c158ea2018dbbe97,204,0.01,0.000673791,0,0,0.067379125,0,0
0x0544d1c4276d8b42281cf967698a1501fbd8a5fd,581,2,0,0,1,0,0,0
0x0545a605a6b0c42bb5bd01f918e17d7347095acc,758,8052.576918,0,0,1,0,0,131
0x05463e72f20d07cc76b2380d697985964d6bfa14,589,2.09E-12,0,0,1,0,0,6
0x0547f0b062e31e283c58fb3b178523f4b26357f7,593,4.24E-12,0,0,1,0,0,9
0x054a164d91efa1cf07c2f682d2c9d618c9076f85,112,6.60E-09,2.60E-09,0,0,0.393736995,0,0
0x054b08dbe43a7e1bf00a03ce4cc9bddeb356eee2,619,4.443662619,0,0,1,0,0,28
0x054b2fbc2a88bd6f7219de60848c85ca7783d568,581,1.11E-12,0,0,1,0,0,0
0x054b4084307ba341e79624c84d808740cd229b8c,581,1.36,0,0,1,0,0,0
0x054b49656de7546c6b5b69155cf5c620618af6e3,638,8.51E-10,0,0,1,0,0,42
0x054cd5c13b59ec46a33dc96dfb9f99d38fd94d53,581,1.11E-12,0,0,1,0,0,0
0x054d29d18b24b116cf1ec97526fdf92244ffdb85,583,0.012683475,0,0,1,0,0,1
0x054d68e679dcc51ae2f9bd66d0e260947225d128,281,6578.828764,665.2279323,8.14E-09,1.22E-11,0.101116469,0,64
0x054e37b3dfe1cc195847a10cfe12fe9a524d594f,581,1.17E-12,0,0,1,0,0,0
0x054e3d38670dd99c5404bd6dbb201f814d2fe4ee,581,1.11E-12,0,0,1,0,0,0
0x054ea615e687932d8fe9d8aa12608aa2870727ab,581,0,0,0,1,0,0,0
0x054ecf2c2c0e21576b16f6b9877e0d9f18740528,581,1.10E-14,0,0,1,0,0,0
0x054f16fa8ecc15dc47d22422d3d864eba43e87cf,262,1553.900019,87.5202169,0.109243602,0.00124821,0.05632294,0,40
0x054f3f0b924c04cffbb7da01758916c2ec2b8ab9,335,18440.44706,98.19030253,1.21E-08,1.23E-10,0.005324725,0,84
0x054f52abacec7481b912135356da0e893af5a36b,687,1435.02638,69.00000001,69.00914364,1.000132516,0.04808274,0,88
0x054fa0f8cde92f9fe429a514b7f050763178b064,591,0.052574853,0,0,1,0,0,7
0x054ff0420b375e27e43998a97a244eaa51e5b1cd,581,1.09E-12,0,0,1,0,0,0
0x054ffb629aae21f407a63e3ce78e9878d53c4450,195,0.1,0.01,0,0,0.1,0,0
0x055009e026b441f8c23fa03dd4956262c3e266e3,704,419.1133829,0,0,1,0,0,91
0x0550dec49ceb48508c847161bb2486fff347d6fc,287,3116.568491,1915.498462,1124.442087,0.587023226,0.614617797,0,20
0x0550f5196ec5c453f8326c7b9bbc3ae60acaac7a,670,282.2864086,1.90E-10,1.84E-10,0.964374359,6.75E-13,0,75
0x0551a19e92fb396e52d65d1de668d6ed7c7d9202,591,0.00984624,0,0,1,0,0,7
0x0552dc10c2f60ad861a34073b6a6959776649368,611,0,0,0,1,0,0,22
0x0553aeaaa787ca5bbca6e172d3fde33957ff4b91,765,33106.42503,1.432348196,1.432348196,1,4.33E-05,0,136
0x0553bbd6525c779c8d7b529b85c1fb04183df542,581,0.1,0,0,1,0,0,0
0x0553d865f1b279d87fe296ad28af11b02a7274ef,515,501,150,150.0641107,1.000427405,0.299401198,0,13
0x055403dfcc60b0cb1205bab91a9001700a969f10,585,0.003084926,0,0,1,0,0,3
0x0554408aad2b092973f5b44f4325f8fd2a1d8376,581,9.69E-09,0,0,1,0,0,0
0x05547ef01188a7ce563d44cb26391f1d24a51683,581,19854,1.56E-09,1.56E-09,1,7.86E-14,0,0
0x055622a2fda7d6f3b813adcc70a32203e2eabc58,616,9269.119155,1.85E-08,1.85E-08,1.001526197,2.00E-12,0,25
0x055673880d2f505fd0a8ed40ed0bb96641100957,581,1.11E-12,0,0,1,0,0,0
0x0556817d5a64bff612ad0b13da3e9f026053b48d,581,1.11E-12,0,0,1,0,0,0
0x0556ba62cf5325e058d1ab758f76e9c0bb201ed9,642,5705.093761,5.00E-10,5.01E-10,1.001033552,8.76E-14,0,45
0x0556d8577f44cd4aa6d0fd89b6670e6ca2fa7fd6,39,90.93277098,61.64451593,0,0,0.677913092,0,5
0x0556e7b4190a2a17cf5d1c549b2fed7f34622a8c,153,0.2,0.05,0,0,0.25,0,0
0x055733d53eb3ddfb8395e9c9856dee0ec26283a8,581,4,0,0,1,0,0,0
0x0557d5aeec6f2dbffdc2a4cdce59ae3286a2e896,512,19598.76212,3383,2553.190579,0.754711965,0.172612943,0,50
0x05580b7f012c40f0ed632cac5452baf95e1628bc,526,5.00E-12,1.00E-12,1.00E-12,1.000148,0.2,0,1
0x05587a5e2cc8e154373ad05db9738ab3e672fb79,269,2942.802913,98.29636759,1.02E-09,1.03E-11,0.033402294,0,41
0x0558ce4898b68ea1fc759fbfcbdfb902138147d3,581,0,0,0,1,0,0,0
0x055948f72297ed3b34a97dc35fa47b318cc7514b,143,1446.832615,411.529985,0,0,0.284435104,0,0
0x055994e836a0d561af0cbc04b9d3a6682debd0c7,581,1.07E-12,0,0,1,0,0,0
0x0559f1ea983c22b31da99d916b69bca76ec2d860,223,0.01,2.00E-15,0,0,2.00E-13,0,0
0x055a875cd844f04a2c2ee1bb72999d7e7b40761d,623,27511.71079,5713.5,4805.344516,0.841050935,0.207675199,0,116
0x055acb1b90797996b4fa1f7605e74b84887e3821,581,700,0,0,1,0,0,0
0x055aec00dc22bfca3f2acf092148bddf218e1ac7,581,1.18E-10,0,0,1,0,0,0
0x055b202158a09b979e283c46bf364906267b7a7a,581,50,0,0,1,0,0,0
0x055be3a0cff9bfefc49a270e6a4cf4ecf70b8779,939,0,15121.33113,30242.84526,2.000012103,0,0,0
0x055c23e9781d408895ce4d6f3f3fb6e5ad55f730,615,1523.41032,104.3649027,104.4634427,1.000944187,0.068507415,0,39
0x055c5967aaf0b69868783c0527e526b7edc3f0fd,68,54,35,0.470296559,0.013437045,0.648148148,1,25
0x055d4bc9855caba4d63b3276fddb0334060c5573,581,994,4.34E-10,4.34E-10,1,4.37E-13,0,0
0x055dad607b7b17e3b51ddcaf14b69ec081bc253d,172,0.01,0.001797484,0,0,0.179748416,0,0
0x055ec9b317dd215d37330ba8f41c70bddbf45678,434,1426.514537,873,873.9972975,1.00114238,0.611981145,0,18
0x055f10edf3684e20dca3c20c063c736da702bcfb,59,4494072.535,3327732.694,0,0,0.740471514,0,33
0x055f6af93f25e2fadcd2dd3e6bfe6cffb1bd4f83,592,30.01345969,0,0,1,0,0,8
0x0560f3ac84eecbcc480af7ebe93313da8f7ea414,411,23400.12209,29300,23301.65997,0.795278497,1.252130219,0,88
0x0561141d896f112dddd1b23ffb86574a1a20d634,592,0.007799416,0,0,1,0,0,8
0x05615d12837d86fef13a82ba9667bdf7945ab86e,581,1.11E-12,0,0,1,0,0,0
0x05630e6507c8cd2cffad16a4ad1e91d5cdc4d020,581,1.11E-12,0,0,1,0,0,0
0x0563fcc76d4a53c1eeb2ba05655035c0ed04e152,312,132.2100194,3.00E-11,0,0,2.27E-13,0,66
0x0564172c94b328dbc7e138a4e6d7214351badec3,633,2900,0,0,1,0,0,38
0x0564a1ad815472f0cb047f6b1b6f6003a25fe75d,223,0.01,2.00E-15,0,0,2.00E-13,0,0
0x0564b84258949c6180e6ebf4c5a8c9d3b29b444b,588,2.20E-12,0,0,1,0,0,5
0x0564ecd1b6a8e3475f66e3f879ac5f26e8a56bef,581,0.01,0,0,1,0,0,0
0x0564ef02d9a6c0cd54ea09a05d1075defdb44a20,610,50,0,0,1,0,0,21
0x05650a088669d09a70c1fbc3cea48a9ceaf33f0e,223,1,1.60E-13,0,0,1.60E-13,0,0
0x05650c164aa6b7f73819f2df6d0dca58494f9619,581,1.012085567,0,0,1,0,0,0
0x05652f73f092d02985a3acf758e2841056fada7d,581,0.1029,0,0,1,0,0,0
0x0565547f1f76a5453ff27730f390689479637cb8,581,1.5,0,0,1,0,0,0
0x0565c6ee1a948d902c45b4c4639a3c7db445a259,600,0,0,0,1,0,0,14
0x05679df1e0f5719dabb8cbbfd46d9513c93907d0,323,65208.22302,3000,0,0,0.046006468,0,84
0x0567d99a4420b8da0fd91c5ecba78955c04974f0,690,414.4549011,2.80E-10,2.81E-10,1.000659844,6.77E-13,0,80
0x05682a10a7ff570e61ffc585042f3730f726c456,284,51.0212607,5.53E-13,0,0,1.08E-14,0,45
0x05683c2ca8cda1688438c5c75568ee0e2f6e750d,666,5361,0,0,1,0,0,63
0x0568c540bc2382dffe1527046a2857c111840fd2,584,4.4,0,0,1,0,0,2
0x0569edc117504fa0a7fb925d63fc0f5d2de5fca2,587,0,0,0,1,0,0,4
0x056a2909f81c63a6b18798c335a3f593402489c5,633,834,48.10938188,48.18732199,1.001620061,0.05768511,0,50
0x056a560537b780be6a4c35079cedb77822c58d82,336,6023.489982,382.1050303,6.95E-09,1.82E-11,0.063435821,0,97
0x056ac604d80cf08a97d6d17a6d637e02a8103ef2,611,0.00026,0,0,1,0,0,22
0x056aedee9d9817627996c2e76fb08b3e180b8184,484,1.00E-11,1.40E-11,1.41E-11,1.006500641,1.404,0,86
0x056aeeaf2edcc549796287d271aad19fa44e6203,581,0.004694496,0,0,1,0,0,0
0x056b1e5ba8dbdc1ccb9f51c14551e7fe97f1e3a1,591,2.02E-12,0,0,1,0,0,7
0x056c440156eae478b7532a79788a69ddcea63a19,581,0.105029473,0,0,1,0,0,0
0x056d7935d510c740785624591be14745aec5e704,581,0.100175964,0,0,1,0,0,0
0x056daa8c2878e9172dcf2d7054b075acce22d515,195,0.5,0.05,0,0,0.1,0,0
0x056e5648032e696461424fefbefd5660acc56d9b,541,3950,566,566,1,0.143291139,0,0
0x056eef32237b76e52da3b4268b0a77bd1c37404a,463,50,2.55E-11,1.20E-11,0.471459167,5.11E-13,0,53
0x056ef71e202603e3aad84d42aed3632e995eac70,142,0.0173,0.005,0,0,0.289017341,0,0
0x056f38256f23c1e0bf991b9eeefdfdf3eb64a6ce,581,0.0862,0,0,1,0,0,0
0x05702d661c46a12e318cd412e2f164b3c35450f4,581,0.1037,0,0,1,0,0,0
0x05717e961ce740ee2692a15a0f58f34825e8bb1f,581,62,0,0,1,0,0,0
0x0571b1369eef3221ea6769d93d48bf49d821ab86,581,1.07E-12,0,0,1,0,0,0
0x0571c2fc7b5024f1efbf51f529e45625e63b2ccf,223,0.001,7.30E-17,0,0,7.30E-14,0,0
0x0572826741f58b2ffabc6fe2b196ea77993442d8,37,1.33E-10,5.61E-09,1.00E-11,0.00178254,42.31925893,0,22
0x0572bb5ba631fad81c3d911cdffdabdbeee2735b,589,0.037656307,0,0,1,0,0,6
0x057313f0809f338763ddfc005e43ca7d9fac0a10,537,5100,800,800,1,0.156862745,0,0
0x05738aa4019e4bd797c4670fe66641ceaf88b2fa,288,900.2413537,200.055,0.055047254,0.000275161,0.222223739,0,94
0x0573c1458426e6c0baf682596a88b1ecfd1e5b24,581,0.000513556,0,0,1,0,0,0
0x05747b9294fdb5d9e4fb24250807142c82311c32,581,0.00630417,0,0,1,0,0,0
0x0574d93609ad75fa73eea91576a274873d8c3079,581,9.23E-09,0,0,1,0,0,0
0x057536f8e7ae97f17aa5fd21bd7942a7fe152241,680,1,0,0,1,0,0,73
0x0575d52465bf30e9c0bfc3fd7256e4743a2f11fd,277,7899.770205,1640.519127,3.08E-09,1.88E-12,0.20766669,0,83
0x057639a8a802d8f5ce025dd6dc149ba1d17d234f,448,45.4175,25,25.00296819,1.000118727,0.550448616,0,16
0x05773554ce76136914c2623ff5a6cbf9060c9d4d,584,12.3,0,0,1,0,0,2
0x0577ba0a9145afa894becc8f2387711fd48a6e04,691,6720,4.40E-09,4.40E-09,1.000416754,6.55E-13,0,81
0x0577d10320eaecd294b5d92ea3c4f09fddcf9943,581,1.12,0,0,1,0,0,0
0x05783f328f8d64bc7f230911a6605165a2300360,581,1.02E-10,0,0,1,0,0,0
0x057880e32656dee0cacd1188cc231e13a80dac65,581,15,0,0,1,0,0,0
0x057abc564ba0e32611387cc3964d2c465c2018db,641,1.00E-10,0,0,1,0,0,44
0x057bcaf22fe3994333bea7d27009ff27b95fb12f,405,856.4371827,7.35E-10,0,0,8.58E-13,0,135
0x057c1c29f1e071c8a4f92baf4255e8b76e5f8eed,691,709.2469593,2.28E-08,2.29E-08,1.00554479,3.21E-11,0,80
0x057cbdf52f285319235983ef77ad96dfc9ce9620,329,27716.14809,700,1.41E-08,2.01E-11,0.025256035,0,84
0x057d1a2b6ee1c3f1e478adb3059fd1541900e26f,451,1072.46479,496.4647898,496.5069641,1.000084949,0.462919431,0,0
0x057d7248fcf362236e61b505868be9678b609538,581,1.00E-12,0,0,1,0,0,0
0x057e26424db996ccf850a5e4d52d0c2457587d7a,412,25770.70983,8.25E-09,5.00E-10,0.060606061,3.20E-13,1,126
0x057f4e2ed5cddbbe33cd90e821d28c8b3ff29796,581,300,0,0,1,0,0,0
0x057fe25001337cdfd44a7917fb999290f93e35f4,9,1.20E-11,1,0,0,83375020844,0,2
0x058029f046ce0868cd7045343d3f831feae523b5,174,0.029,0.005,0,0,0.172413793,0,0
0x05804c97ed9afda7533ec39f942dc2ba2d02031b,581,1.01E-12,0,0,1,0,0,0
0x05805ef5b428b765d10916c6e65362cb141d7b35,587,0.00419747,0,0,1,0,0,4
0x05808c037e9f759096cf77a7f1f50a9f01dd5c56,405,2405.825191,1252.543835,1001.05173,0.799214928,0.520629612,0,31
